id,COD,Nombre,Fecha,FK_Periodo,Anyo,Valor,Variacion_Interanual_IPV
167,IPV825,"Madrid, Comunidad de. Vivienda segunda mano. Variación anual. ",1530396000000,21,2018,11.8,18.000000000000007
167,IPV825,"Madrid, Comunidad de. Vivienda segunda mano. Variación anual. ",1522533600000,20,2018,10.9,-7.6271186440677985
167,IPV825,"Madrid, Comunidad de. Vivienda segunda mano. Variación anual. ",1514761200000,19,2018,11.0,0.9174311926605472
168,IPV824,"Madrid, Comunidad de. Vivienda segunda mano. Variación en lo que va de año. ",1538344800000,22,2018,10.0,-9.090909090909092
168,IPV824,"Madrid, Comunidad de. Vivienda segunda mano. Variación en lo que va de año. ",1530396000000,21,2018,10.1,0.9999999999999963
168,IPV824,"Madrid, Comunidad de. Vivienda segunda mano. Variación en lo que va de año. ",1522533600000,20,2018,6.3,-37.62376237623762
168,IPV824,"Madrid, Comunidad de. Vivienda segunda mano. Variación en lo que va de año. ",1514761200000,19,2018,3.0,-52.38095238095239
169,IPV727,"Murcia, Región de. General. Índice. ",1538344800000,22,2018,107.54,3484.666666666667
169,IPV727,"Murcia, Región de. General. Índice. ",1530396000000,21,2018,107.79,0.23247163846010785
169,IPV727,"Murcia, Región de. General. Índice. ",1522533600000,20,2018,105.16,-2.4399294925317836
169,IPV727,"Murcia, Región de. General. Índice. ",1514761200000,19,2018,104.08,-1.0270064663370086
170,IPV823,"Murcia, Región de. General. Variación trimestral. ",1538344800000,22,2018,-0.2,-100.19215987701769
170,IPV823,"Murcia, Región de. General. Variación trimestral. ",1530396000000,21,2018,2.5,-1350.0
170,IPV823,"Murcia, Región de. General. Variación trimestral. ",1522533600000,20,2018,1.0,-60.0
170,IPV823,"Murcia, Región de. General. Variación trimestral. ",1514761200000,19,2018,1.1,10.000000000000009
171,IPV822,"Murcia, Región de. General. Variación anual. ",1538344800000,22,2018,4.5,309.09090909090907
171,IPV822,"Murcia, Región de. General. Variación anual. ",1530396000000,21,2018,3.9,-13.333333333333336
171,IPV822,"Murcia, Región de. General. Variación anual. ",1522533600000,20,2018,2.6,-33.33333333333333
171,IPV822,"Murcia, Región de. General. Variación anual. ",1514761200000,19,2018,2.7,3.8461538461538494
172,IPV821,"Murcia, Región de. General. Variación en lo que va de año. ",1538344800000,22,2018,4.5,66.66666666666666
172,IPV821,"Murcia, Región de. General. Variación en lo que va de año. ",1530396000000,21,2018,4.7,4.444444444444448
172,IPV821,"Murcia, Región de. General. Variación en lo que va de año. ",1522533600000,20,2018,2.2,-53.191489361702125
172,IPV821,"Murcia, Región de. General. Variación en lo que va de año. ",1514761200000,19,2018,1.1,-50.0
173,IPV726,"Murcia, Región de. Vivienda nueva. Índice. ",1538344800000,22,2018,116.68,10507.272727272728
173,IPV726,"Murcia, Región de. Vivienda nueva. Índice. ",1530396000000,21,2018,118.97,1.9626328419609116
173,IPV726,"Murcia, Región de. Vivienda nueva. Índice. ",1522533600000,20,2018,113.4,-4.681852567874248
173,IPV726,"Murcia, Región de. Vivienda nueva. Índice. ",1514761200000,19,2018,111.5,-1.6754850088183468
174,IPV820,"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1538344800000,22,2018,-1.9,-101.70403587443946
174,IPV820,"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1530396000000,21,2018,4.9,-357.8947368421053
174,IPV820,"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1522533600000,20,2018,1.7,-65.3061224489796
174,IPV820,"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1514761200000,19,2018,2.8,64.70588235294117
175,IPV819,"Murcia, Región de. Vivienda nueva. Variación anual. ",1538344800000,22,2018,7.6,171.42857142857144
175,IPV819,"Murcia, Región de. Vivienda nueva. Variación anual. ",1530396000000,21,2018,7.5,-1.315789473684206
175,IPV819,"Murcia, Región de. Vivienda nueva. Variación anual. ",1522533600000,20,2018,4.3,-42.66666666666667
175,IPV819,"Murcia, Región de. Vivienda nueva. Variación anual. ",1514761200000,19,2018,4.0,-6.976744186046507
176,IPV818,"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1538344800000,22,2018,7.6,89.99999999999999
176,IPV818,"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1530396000000,21,2018,9.7,27.631578947368418
176,IPV818,"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1522533600000,20,2018,4.5,-53.608247422680414
176,IPV818,"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1514761200000,19,2018,2.8,-37.777777777777786
177,IPV725,"Murcia, Región de. Vivienda segunda mano. Índice. ",1538344800000,22,2018,106.08,3688.5714285714284
177,IPV725,"Murcia, Región de. Vivienda segunda mano. Índice. ",1530396000000,21,2018,106.03,-0.04713423831070622
177,IPV725,"Murcia, Región de. Vivienda segunda mano. Índice. ",1522533600000,20,2018,103.83,-2.074884466660382
177,IPV725,"Murcia, Región de. Vivienda segunda mano. Índice. ",1514761200000,19,2018,102.87,-0.9245882692863274
178,IPV817,"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1538344800000,22,2018,0.0,-100.0
178,IPV817,"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1530396000000,21,2018,2.1,inf
178,IPV817,"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1522533600000,20,2018,0.9,-57.14285714285715
178,IPV817,"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1514761200000,19,2018,0.9,0.0
179,IPV816,"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1538344800000,22,2018,4.0,344.44444444444446
179,IPV816,"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1530396000000,21,2018,3.3,-17.500000000000004
179,IPV816,"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1522533600000,20,2018,2.4,-27.27272727272727
179,IPV816,"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1514761200000,19,2018,2.5,4.1666666666666705
180,IPV815,"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1538344800000,22,2018,4.0,60.0
180,IPV815,"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1530396000000,21,2018,4.0,0.0
180,IPV815,"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1522533600000,20,2018,1.8,-55.00000000000001
180,IPV815,"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1514761200000,19,2018,0.9,-50.0
181,IPV724,"Navarra, Comunidad Foral de. General. Índice. ",1538344800000,22,2018,108.39,11943.333333333332
181,IPV724,"Navarra, Comunidad Foral de. General. Índice. ",1530396000000,21,2018,109.01,0.5720084878678887
181,IPV724,"Navarra, Comunidad Foral de. General. Índice. ",1522533600000,20,2018,107.66,-1.2384184937161806
181,IPV724,"Navarra, Comunidad Foral de. General. Índice. ",1514761200000,19,2018,105.17,-2.312836708155299
182,IPV814,"Navarra, Comunidad Foral de. General. Variación trimestral. ",1538344800000,22,2018,-0.6,-100.5705048968337
182,IPV814,"Navarra, Comunidad Foral de. General. Variación trimestral. ",1530396000000,21,2018,1.3,-316.66666666666663
182,IPV814,"Navarra, Comunidad Foral de. General. Variación trimestral. ",1522533600000,20,2018,2.4,84.6153846153846
182,IPV814,"Navarra, Comunidad Foral de. General. Variación trimestral. ",1514761200000,19,2018,0.9,-62.5
183,IPV813,"Navarra, Comunidad Foral de. General. Variación anual. ",1538344800000,22,2018,4.0,344.44444444444446
183,IPV813,"Navarra, Comunidad Foral de. General. Variación anual. ",1530396000000,21,2018,4.3,7.499999999999996
183,IPV813,"Navarra, Comunidad Foral de. General. Variación anual. ",1522533600000,20,2018,3.5,-18.604651162790695
183,IPV813,"Navarra, Comunidad Foral de. General. Variación anual. ",1514761200000,19,2018,2.1,-40.0
184,IPV812,"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1538344800000,22,2018,4.0,90.47619047619047
184,IPV812,"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1530396000000,21,2018,4.6,14.999999999999991
184,IPV812,"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1522533600000,20,2018,3.3,-28.26086956521739
184,IPV812,"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1514761200000,19,2018,0.9,-72.72727272727273
185,IPV723,"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1538344800000,22,2018,114.83,12658.888888888887
185,IPV723,"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1530396000000,21,2018,112.2,-2.2903422450579076
185,IPV723,"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1522533600000,20,2018,109.81,-2.130124777183601
185,IPV723,"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1514761200000,19,2018,108.25,-1.420635643384029
186,IPV811,"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1538344800000,22,2018,2.3,-97.87528868360278
186,IPV811,"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1530396000000,21,2018,2.2,-4.347826086956506
186,IPV811,"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1522533600000,20,2018,1.4,-36.36363636363637
186,IPV811,"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1514761200000,19,2018,2.2,57.14285714285716
187,IPV810,"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1538344800000,22,2018,8.4,281.8181818181818
187,IPV810,"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1530396000000,21,2018,4.7,-44.047619047619044
187,IPV810,"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1522533600000,20,2018,2.7,-42.5531914893617
187,IPV810,"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1514761200000,19,2018,2.7,0.0
188,IPV809,"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1538344800000,22,2018,8.4,211.11111111111111
188,IPV809,"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1530396000000,21,2018,6.0,-28.571428571428577
188,IPV809,"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1522533600000,20,2018,3.7,-38.33333333333333
188,IPV809,"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1514761200000,19,2018,2.2,-40.54054054054054
189,IPV722,"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1538344800000,22,2018,106.14,4724.545454545454
189,IPV722,"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1530396000000,21,2018,107.92,1.6770303372903723
189,IPV722,"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1522533600000,20,2018,106.93,-0.9173461823572969
189,IPV722,"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1514761200000,19,2018,104.1,-2.6465912279061183
190,IPV808,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1538344800000,22,2018,-1.6,-101.5369836695485
190,IPV808,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1530396000000,21,2018,0.9,-156.25
190,IPV808,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1522533600000,20,2018,2.7,200.00000000000006
190,IPV808,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1514761200000,19,2018,0.5,-81.4814814814815
191,IPV807,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1538344800000,22,2018,2.4,380.0
191,IPV807,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1530396000000,21,2018,4.0,66.66666666666667
191,IPV807,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1522533600000,20,2018,3.5,-12.5
191,IPV807,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1514761200000,19,2018,1.8,-48.57142857142857
192,IPV806,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1538344800000,22,2018,2.4,33.33333333333333
192,IPV806,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1530396000000,21,2018,4.1,70.83333333333333
192,IPV806,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1522533600000,20,2018,3.2,-21.95121951219511
192,IPV806,"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1514761200000,19,2018,0.5,-84.375
193,IPV721,País Vasco. General. Índice. ,1538344800000,22,2018,114.88,22876.0
193,IPV721,País Vasco. General. Índice. ,1530396000000,21,2018,115.04,0.1392757660167225
193,IPV721,País Vasco. General. Índice. ,1522533600000,20,2018,113.96,-0.9388038942976464
193,IPV721,País Vasco. General. Índice. ,1514761200000,19,2018,111.11,-2.500877500877496
194,IPV805,País Vasco. General. Variación trimestral. ,1538344800000,22,2018,-0.1,-100.09000090000899
194,IPV805,País Vasco. General. Variación trimestral. ,1530396000000,21,2018,1.0,-1100.0
194,IPV805,País Vasco. General. Variación trimestral. ,1522533600000,20,2018,2.6,160.0
194,IPV805,País Vasco. General. Variación trimestral. ,1514761200000,19,2018,1.6,-38.46153846153846
195,IPV804,País Vasco. General. Variación anual. ,1538344800000,22,2018,5.0,212.5
195,IPV804,País Vasco. General. Variación anual. ,1530396000000,21,2018,4.8,-4.0000000000000036
195,IPV804,País Vasco. General. Variación anual. ,1522533600000,20,2018,5.8,20.833333333333336
195,IPV804,País Vasco. General. Variación anual. ,1514761200000,19,2018,6.1,5.172413793103446
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1538344800000,22,2018,5.0,-18.032786885245898
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1530396000000,21,2018,5.2,4.0000000000000036
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1522533600000,20,2018,4.2,-19.23076923076923
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1514761200000,19,2018,1.6,-61.904761904761905
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1538344800000,22,2018,120.49,7430.624999999999
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1530396000000,21,2018,120.73,0.19918665449415646
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1522533600000,20,2018,118.98,-1.4495154476931997
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1514761200000,19,2018,116.76,-1.865859808371154
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1538344800000,22,2018,-0.2,-100.17129153819802
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1530396000000,21,2018,1.5,-850.0
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1522533600000,20,2018,1.9,26.66666666666666
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1514761200000,19,2018,4.8,152.63157894736844
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1538344800000,22,2018,8.2,70.83333333333333
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1530396000000,21,2018,5.2,-36.58536585365853
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1522533600000,20,2018,6.2,19.23076923076923
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1514761200000,19,2018,8.7,40.322580645161274
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1538344800000,22,2018,8.2,-5.74712643678161
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1530396000000,21,2018,8.4,2.4390243902439157
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1522533600000,20,2018,6.8,-19.04761904761905
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1514761200000,19,2018,4.8,-29.411764705882355
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1538344800000,22,2018,113.51,2264.791666666667
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1530396000000,21,2018,113.65,0.12333715091181444
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1522533600000,20,2018,112.71,-0.8271007479102612
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1514761200000,19,2018,109.73,-2.643953509005403
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1538344800000,22,2018,-0.1,-100.09113278046114
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1530396000000,21,2018,0.8,-900.0
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1522533600000,20,2018,2.7,237.5
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1514761200000,19,2018,0.9,-66.66666666666667
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1538344800000,22,2018,4.3,377.77777777777777
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1530396000000,21,2018,4.8,11.627906976744185
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1522533600000,20,2018,5.7,18.750000000000007
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1514761200000,19,2018,5.5,-3.5087719298245648
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1538344800000,22,2018,4.3,-21.818181818181824
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1530396000000,21,2018,4.5,4.651162790697678
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1522533600000,20,2018,3.6,-20.0
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1514761200000,19,2018,0.9,-75.0
205,IPV718,"Rioja, La. General. Índice. ",1538344800000,22,2018,110.99,12232.22222222222
205,IPV718,"Rioja, La. General. Índice. ",1530396000000,21,2018,110.65,-0.3063339039553016
205,IPV718,"Rioja, La. General. Índice. ",1522533600000,20,2018,108.49,-1.9521012200632724
205,IPV718,"Rioja, La. General. Índice. ",1514761200000,19,2018,106.5,-1.8342704396718545
206,IPV796,"Rioja, La. General. Variación trimestral. ",1538344800000,22,2018,0.3,-99.71830985915493
206,IPV796,"Rioja, La. General. Variación trimestral. ",1530396000000,21,2018,2.0,566.6666666666667
206,IPV796,"Rioja, La. General. Variación trimestral. ",1522533600000,20,2018,1.9,-5.000000000000004
206,IPV796,"Rioja, La. General. Variación trimestral. ",1514761200000,19,2018,1.2,-36.84210526315789
207,IPV795,"Rioja, La. General. Variación anual. ",1538344800000,22,2018,5.5,358.33333333333337
207,IPV795,"Rioja, La. General. Variación anual. ",1530396000000,21,2018,6.7,21.818181818181824
207,IPV795,"Rioja, La. General. Variación anual. ",1522533600000,20,2018,4.3,-35.820895522388064
207,IPV795,"Rioja, La. General. Variación anual. ",1514761200000,19,2018,3.2,-25.581395348837205
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1538344800000,22,2018,5.5,71.87499999999999
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1530396000000,21,2018,5.2,-5.4545454545454515
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1522533600000,20,2018,3.1,-40.38461538461539
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1514761200000,19,2018,1.2,-61.29032258064516
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1538344800000,22,2018,116.8,9633.333333333332
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1530396000000,21,2018,118.27,1.2585616438356155
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1522533600000,20,2018,115.64,-2.2237253741439043
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1514761200000,19,2018,113.96,-1.4527845036319673
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1538344800000,22,2018,-1.2,-101.05300105300105
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1530396000000,21,2018,2.3,-291.6666666666667
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1522533600000,20,2018,1.5,-34.782608695652165
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1514761200000,19,2018,4.8,219.99999999999997
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1538344800000,22,2018,7.4,54.166666666666686
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1530396000000,21,2018,8.8,18.918918918918923
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1522533600000,20,2018,6.8,-22.727272727272734
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1514761200000,19,2018,6.5,-4.411764705882351
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1538344800000,22,2018,7.4,13.846153846153852
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1530396000000,21,2018,8.8,18.918918918918923
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1522533600000,20,2018,6.4,-27.272727272727277
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1514761200000,19,2018,4.8,-25.000000000000007
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1538344800000,22,2018,110.03,2192.291666666667
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1530396000000,21,2018,109.54,-0.4453330909751839
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1522533600000,20,2018,107.43,-1.9262369910534958
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1514761200000,19,2018,105.41,-1.8802941450246766
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1538344800000,22,2018,0.5,-99.52566170192581
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1530396000000,21,2018,2.0,300.0
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1522533600000,20,2018,1.9,-5.000000000000004
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1514761200000,19,2018,0.9,-52.63157894736842
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1538344800000,22,2018,5.3,488.88888888888886
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1530396000000,21,2018,6.5,22.641509433962266
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1522533600000,20,2018,4.1,-36.923076923076934
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1514761200000,19,2018,2.9,-29.268292682926827
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1538344800000,22,2018,5.3,82.75862068965517
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1530396000000,21,2018,4.8,-9.433962264150944
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1522533600000,20,2018,2.8,-41.66666666666667
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1514761200000,19,2018,0.9,-67.85714285714286
217,IPV715,Ceuta. General. Índice. ,1538344800000,22,2018,125.31,13823.333333333332
217,IPV715,Ceuta. General. Índice. ,1530396000000,21,2018,122.94,-1.8913095523102739
217,IPV715,Ceuta. General. Índice. ,1522533600000,20,2018,121.0,-1.5780055311534062
217,IPV715,Ceuta. General. Índice. ,1514761200000,19,2018,117.81,-2.6363636363636345
218,IPV787,Ceuta. General. Variación trimestral. ,1538344800000,22,2018,1.9,-98.38723368135133
218,IPV787,Ceuta. General. Variación trimestral. ,1530396000000,21,2018,1.6,-15.789473684210517
218,IPV787,Ceuta. General. Variación trimestral. ,1522533600000,20,2018,2.7,68.75
218,IPV787,Ceuta. General. Variación trimestral. ,1514761200000,19,2018,2.6,-3.703703703703707
219,IPV786,Ceuta. General. Variación anual. ,1538344800000,22,2018,9.1,250.0
219,IPV786,Ceuta. General. Variación anual. ,1530396000000,21,2018,8.9,-2.19780219780219
219,IPV786,Ceuta. General. Variación anual. ,1522533600000,20,2018,8.6,-3.37078651685394
219,IPV786,Ceuta. General. Variación anual. ,1514761200000,19,2018,7.3,-15.11627906976744
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1538344800000,22,2018,9.1,24.65753424657534
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1530396000000,21,2018,7.1,-21.978021978021978
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1522533600000,20,2018,5.4,-23.943661971830977
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1514761200000,19,2018,2.6,-51.85185185185185
229,IPV712,Melilla. General. Índice. ,1538344800000,22,2018,122.2,4600.0
229,IPV712,Melilla. General. Índice. ,1530396000000,21,2018,120.97,-1.0065466448445204
229,IPV712,Melilla. General. Índice. ,1522533600000,20,2018,119.34,-1.3474415144250602
229,IPV712,Melilla. General. Índice. ,1514761200000,19,2018,115.55,-3.175800234623769
230,IPV778,Melilla. General. Variación trimestral. ,1538344800000,22,2018,1.0,-99.13457377758547
230,IPV778,Melilla. General. Variación trimestral. ,1530396000000,21,2018,1.4,39.99999999999999
230,IPV778,Melilla. General. Variación trimestral. ,1522533600000,20,2018,3.3,135.71428571428572
230,IPV778,Melilla. General. Variación trimestral. ,1514761200000,19,2018,1.7,-48.484848484848484
231,IPV777,Melilla. General. Variación anual. ,1538344800000,22,2018,7.5,341.1764705882353
231,IPV777,Melilla. General. Variación anual. ,1530396000000,21,2018,9.3,24.00000000000001
231,IPV777,Melilla. General. Variación anual. ,1522533600000,20,2018,8.0,-13.978494623655921
231,IPV777,Melilla. General. Variación anual. ,1514761200000,19,2018,6.3,-21.250000000000004
232,IPV776,Melilla. General. Variación en lo que va de año. ,1538344800000,22,2018,7.5,19.04761904761905
232,IPV776,Melilla. General. Variación en lo que va de año. ,1530396000000,21,2018,6.5,-13.333333333333334
232,IPV776,Melilla. General. Variación en lo que va de año. ,1522533600000,20,2018,5.0,-23.076923076923077
232,IPV776,Melilla. General. Variación en lo que va de año. ,1514761200000,19,2018,1.7,-65.99999999999999
1,IPV769,Total Nacional. General. Índice. ,1569880800000,22,2019,125.32,7271.764705882353
1,IPV769,Total Nacional. General. Índice. ,1561932000000,21,2019,126.14,0.6543249281838552
1,IPV769,Total Nacional. General. Índice. ,1554069600000,20,2019,124.18,-1.553829078801327
1,IPV769,Total Nacional. General. Índice. ,1546297200000,19,2019,122.76,-1.1435013689805134
2,IPV949,Total Nacional. General. Variación trimestral. ,1569880800000,22,2019,-0.6,-100.48875855327468
2,IPV949,Total Nacional. General. Variación trimestral. ,1561932000000,21,2019,1.6,-366.6666666666667
2,IPV949,Total Nacional. General. Variación trimestral. ,1554069600000,20,2019,1.2,-25.000000000000007
2,IPV949,Total Nacional. General. Variación trimestral. ,1546297200000,19,2019,1.5,25.000000000000007
3,IPV948,Total Nacional. General. Variación anual. ,1569880800000,22,2019,3.6,140.0
3,IPV948,Total Nacional. General. Variación anual. ,1561932000000,21,2019,4.7,30.555555555555557
3,IPV948,Total Nacional. General. Variación anual. ,1554069600000,20,2019,5.3,12.765957446808502
3,IPV948,Total Nacional. General. Variación anual. ,1546297200000,19,2019,6.8,28.30188679245283
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1569880800000,22,2019,3.6,-47.05882352941176
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1561932000000,21,2019,4.3,19.444444444444436
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1554069600000,20,2019,2.7,-37.20930232558139
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1546297200000,19,2019,1.5,-44.44444444444445
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1569880800000,22,2019,129.52,8534.666666666668
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1561932000000,21,2019,129.72,0.15441630636194303
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1554069600000,20,2019,127.79,-1.4878199198273148
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1546297200000,19,2019,128.29,0.3912669222943781
6,IPV946,Total Nacional. Vivienda nueva. Variación trimestral. ,1569880800000,22,2019,-0.2,-100.15589679632082
